iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
197,"(25, 2)","(26, 2)",West,"['(26, 2)', '(24, 2)']","['(25, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","['(24, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), ... (+157 more)]",43,25,68
198,"(24, 2)","(25, 2)",West,"['(25, 2)', '(23, 2)']","['(24, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","['(23, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), ... (+158 more)]",44,24,68
199,"(23, 2)","(24, 2)",West,"['(24, 2)', '(22, 2)']","['(23, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","['(22, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), ... (+159 more)]",45,23,68
200,"(22, 2)","(23, 2)",West,"['(23, 2)', '(21, 2)']","['(22, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","['(21, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), ... (+160 more)]",46,22,68
201,"(21, 2)","(22, 2)",West,"['(22, 2)', '(20, 2)']","['(21, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","['(20, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), ... (+161 more)]",47,21,68
202,"(20, 2)","(21, 2)",West,"['(21, 2)', '(19, 2)']","['(20, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","['(19, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), (17, 16), ... (+162 more)]",48,20,68
203,"(19, 2)","(20, 2)",West,"['(20, 2)', '(18, 2)']","['(19, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","['(18, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), ... (+163 more)]",49,19,68
204,"(18, 2)","(19, 2)",West,"['(19, 2)', '(17, 2)']","['(18, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","['(17, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), ... (+164 more)]",50,18,68
205,"(17, 2)","(18, 2)",West,"['(18, 2)', '(16, 2)']","['(17, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","['(16, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), ... (+165 more)]",51,17,68
206,"(16, 2)","(17, 2)",West,"['(17, 2)', '(15, 2)']","['(16, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","['(15, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), ... (+166 more)]",52,16,68
207,"(15, 2)","(16, 2)",West,"['(15, 3)', '(16, 2)', '(14, 2)']","['(15, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(6, 12)']","['(14, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), ... (+167 more)]",53,15,68
208,"(14, 2)","(15, 2)",West,"['(15, 2)', '(13, 2)']","['(14, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","['(13, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), ... (+168 more)]",54,14,68
209,"(13, 2)","(14, 2)",West,"['(14, 2)', '(12, 2)']","['(13, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","['(12, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), ... (+169 more)]",55,13,68
210,"(12, 2)","(13, 2)",West,"['(13, 2)', '(11, 2)']","['(12, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","['(11, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), ... (+170 more)]",56,12,68
211,"(11, 2)","(12, 2)",West,"['(12, 2)', '(10, 2)']","['(11, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","['(10, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), ... (+171 more)]",57,11,68
212,"(10, 2)","(11, 2)",West,"['(10, 1)', '(11, 2)']","['(10, 2)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","['(10, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), ... (+172 more)]",58,10,68
213,"(10, 1)","(10, 2)",South,"['(10, 2)', '(9, 1)']","['(10, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","['(9, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), (30, 13), ... (+173 more)]",59,9,68
214,"(9, 1)","(10, 1)",West,"['(10, 1)', '(8, 1)']","['(9, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","['(8, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (9, 1), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), ... (+174 more)]",60,8,68
215,"(8, 1)","(9, 1)",West,"['(9, 1)', '(7, 1)']","['(8, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","['(7, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (9, 1), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), (28, 16), ... (+175 more)]",61,7,68
216,"(7, 1)","(8, 1)",West,"['(8, 1)', '(6, 1)']","['(7, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","['(6, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (7, 1), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (9, 1), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), ... (+176 more)]",62,6,68
217,"(6, 1)","(7, 1)",West,"['(7, 1)', '(5, 1)']","['(6, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","['(5, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (7, 1), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (9, 1), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), (30, 4), ... (+177 more)]",63,5,68
218,"(5, 1)","(6, 1)",West,"['(6, 1)', '(4, 1)']","['(5, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","['(4, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (5, 1), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (7, 1), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (9, 1), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), ... (+178 more)]",64,4,68
219,"(4, 1)","(5, 1)",West,"['(5, 1)', '(3, 1)']","['(4, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","['(3, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (5, 1), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (7, 1), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (9, 1), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), ... (+179 more)]",65,3,68
220,"(3, 1)","(4, 1)",West,"['(4, 1)', '(2, 1)']","['(3, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","['(2, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (5, 1), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (7, 1), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (9, 1), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), ... (+180 more)]",66,2,68
221,"(2, 1)","(3, 1)",West,"['(3, 1)', '(1, 1)']","['(2, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","['(1, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","[(21, 16), (4, 9), (34, 10), (27, 4), (5, 1), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (7, 1), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (9, 1), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), ... (+181 more)]",67,1,68
222,"(1, 1)","(2, 1)",West,[],"['(1, 1)', '(6, 3)', '(5, 14)', '(33, 4)', '(28, 1)', '(15, 3)', '(6, 12)']","['(5, 14)', '(6, 3)', '(6, 12)', '(33, 4)', '(28, 1)', '(15, 3)']","[(21, 16), (4, 9), (34, 10), (27, 4), (5, 1), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (7, 1), (1, 15), (26, 14), (15, 14), (6, 11), (21, 9), (34, 12), (27, 6), (5, 3), (19, 2), (9, 1), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (29, 6), (21, 2), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (5, 5), ... (+182 more)]",68,0,68
