iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
129,"(17, 9)","(17, 10)",South,"['(17, 10)', '(17, 8)']","['(27, 6)', '(27, 8)', '(33, 4)', '(34, 3)', '(1, 13)', '(1, 15)', '(10, 10)', '(12, 10)', '(16, 10)', '(17, 9)']","['(17, 8)', '(17, 10)', '(27, 6)', '(27, 8)', '(33, 4)', '(34, 3)', '(1, 13)', '(1, 15)', '(10, 10)', '(12, 10)', '(16, 10)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (17, 9), (30, 6), (5, 16), ... (+89 more)]",36,0,36
130,"(10, 10)","(11, 10)",West,"['(10, 11)', '(11, 10)']","['(17, 8)', '(17, 10)', '(27, 6)', '(27, 8)', '(33, 4)', '(34, 3)', '(1, 13)', '(1, 15)', '(10, 10)']","['(11, 10)', '(10, 11)', '(17, 8)', '(17, 10)', '(27, 6)', '(27, 8)', '(33, 4)', '(34, 3)', '(1, 13)', '(1, 15)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (17, 9), (30, 6), (5, 16), ... (+90 more)]",36,0,36
131,"(1, 13)","(1, 14)",South,"['(1, 14)', '(1, 12)']","['(11, 10)', '(10, 11)', '(17, 8)', '(17, 10)', '(27, 6)', '(27, 8)', '(33, 4)', '(34, 3)', '(1, 13)']","['(1, 12)', '(1, 14)', '(11, 10)', '(10, 11)', '(17, 8)', '(17, 10)', '(27, 6)', '(27, 8)', '(33, 4)', '(34, 3)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (17, 9), (30, 6), (5, 16), ... (+91 more)]",36,0,36
132,"(34, 3)","(34, 4)",South,"['(34, 4)', '(34, 2)']","['(1, 12)', '(1, 14)', '(11, 10)', '(10, 11)', '(17, 8)', '(17, 10)', '(27, 6)', '(27, 8)', '(33, 4)', '(34, 3)']","['(34, 2)', '(34, 4)', '(1, 12)', '(1, 14)', '(11, 10)', '(10, 11)', '(17, 8)', '(17, 10)', '(27, 6)', '(27, 8)', '(33, 4)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (17, 9), (30, 6), ... (+92 more)]",37,0,37
133,"(27, 6)","(27, 7)",South,"['(27, 7)', '(27, 5)']","['(34, 2)', '(34, 4)', '(1, 12)', '(1, 14)', '(11, 10)', '(10, 11)', '(17, 8)', '(17, 10)', '(27, 6)']","['(27, 5)', '(27, 7)', '(34, 2)', '(34, 4)', '(1, 12)', '(1, 14)', '(11, 10)', '(10, 11)', '(17, 8)', '(17, 10)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (17, 9), ... (+93 more)]",37,0,37
134,"(17, 8)","(17, 9)",South,"['(17, 9)', '(16, 8)']","['(27, 5)', '(27, 7)', '(34, 2)', '(34, 4)', '(1, 12)', '(1, 14)', '(11, 10)', '(10, 11)', '(17, 8)']","['(16, 8)', '(17, 9)', '(27, 5)', '(27, 7)', '(34, 2)', '(34, 4)', '(1, 12)', '(1, 14)', '(11, 10)', '(10, 11)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (17, 9), ... (+94 more)]",37,0,37
135,"(10, 11)","(10, 10)",North,"['(10, 12)', '(10, 10)']","['(16, 8)', '(17, 9)', '(27, 5)', '(27, 7)', '(34, 2)', '(34, 4)', '(1, 12)', '(1, 14)', '(11, 10)', '(10, 11)']","['(10, 10)', '(10, 12)', '(16, 8)', '(17, 9)', '(27, 5)', '(27, 7)', '(34, 2)', '(34, 4)', '(1, 12)', '(1, 14)', '(11, 10)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (17, 9), ... (+95 more)]",37,0,37
136,"(1, 12)","(1, 13)",South,"['(1, 13)', '(1, 11)']","['(10, 10)', '(10, 12)', '(16, 8)', '(17, 9)', '(27, 5)', '(27, 7)', '(34, 2)', '(34, 4)', '(1, 12)']","['(1, 11)', '(1, 13)', '(10, 10)', '(10, 12)', '(16, 8)', '(17, 9)', '(27, 5)', '(27, 7)', '(34, 2)', '(34, 4)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (17, 9), ... (+96 more)]",37,0,37
137,"(34, 2)","(34, 3)",South,"['(34, 3)', '(34, 1)']","['(1, 11)', '(1, 13)', '(10, 10)', '(10, 12)', '(16, 8)', '(17, 9)', '(27, 5)', '(27, 7)', '(34, 2)']","['(34, 1)', '(34, 3)', '(1, 11)', '(1, 13)', '(10, 10)', '(10, 12)', '(16, 8)', '(17, 9)', '(27, 5)', '(27, 7)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (17, 9), ... (+97 more)]",38,0,38
138,"(27, 5)","(27, 6)",South,"['(27, 6)', '(27, 4)']","['(34, 1)', '(34, 3)', '(1, 11)', '(1, 13)', '(10, 10)', '(10, 12)', '(16, 8)', '(17, 9)', '(27, 5)']","['(27, 4)', '(27, 6)', '(34, 1)', '(34, 3)', '(1, 11)', '(1, 13)', '(10, 10)', '(10, 12)', '(16, 8)', '(17, 9)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (17, 9), ... (+98 more)]",38,0,38
139,"(16, 8)","(17, 8)",West,"['(17, 8)', '(15, 8)']","['(27, 4)', '(27, 6)', '(34, 1)', '(34, 3)', '(1, 11)', '(1, 13)', '(10, 10)', '(10, 12)', '(16, 8)']","['(15, 8)', '(17, 8)', '(27, 4)', '(27, 6)', '(34, 1)', '(34, 3)', '(1, 11)', '(1, 13)', '(10, 10)', '(10, 12)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), ... (+99 more)]",38,0,38
140,"(10, 12)","(10, 11)",North,"['(10, 13)', '(10, 11)']","['(15, 8)', '(17, 8)', '(27, 4)', '(27, 6)', '(34, 1)', '(34, 3)', '(1, 11)', '(1, 13)', '(10, 10)', '(10, 12)']","['(10, 11)', '(10, 13)', '(15, 8)', '(17, 8)', '(27, 4)', '(27, 6)', '(34, 1)', '(34, 3)', '(1, 11)', '(1, 13)', '(10, 10)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), ... (+100 more)]",38,0,38
141,"(1, 11)","(1, 12)",South,"['(1, 12)', '(1, 10)']","['(10, 11)', '(10, 13)', '(15, 8)', '(17, 8)', '(27, 4)', '(27, 6)', '(34, 1)', '(34, 3)', '(1, 11)']","['(1, 10)', '(1, 12)', '(10, 11)', '(10, 13)', '(15, 8)', '(17, 8)', '(27, 4)', '(27, 6)', '(34, 1)', '(34, 3)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), ... (+101 more)]",38,0,38
142,"(34, 1)","(34, 2)",South,"['(34, 2)', '(33, 1)']","['(1, 10)', '(1, 12)', '(10, 11)', '(10, 13)', '(15, 8)', '(17, 8)', '(27, 4)', '(27, 6)', '(34, 1)']","['(33, 1)', '(34, 2)', '(1, 10)', '(1, 12)', '(10, 11)', '(10, 13)', '(15, 8)', '(17, 8)', '(27, 4)', '(27, 6)']","[(21, 16), (34, 1), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (31, 8), (34, 7), (34, 16), (12, 13), ... (+102 more)]",39,0,39
143,"(27, 4)","(27, 5)",South,"['(27, 5)', '(27, 3)']","['(33, 1)', '(34, 2)', '(1, 10)', '(1, 12)', '(10, 11)', '(10, 13)', '(15, 8)', '(17, 8)', '(27, 4)']","['(27, 3)', '(27, 5)', '(33, 1)', '(34, 2)', '(1, 10)', '(1, 12)', '(10, 11)', '(10, 13)', '(15, 8)', '(17, 8)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (31, 8), (34, 7), (34, 16), ... (+103 more)]",39,0,39
144,"(15, 8)","(16, 8)",West,"['(16, 8)', '(14, 8)']","['(27, 3)', '(27, 5)', '(33, 1)', '(34, 2)', '(1, 10)', '(1, 12)', '(10, 11)', '(10, 13)', '(15, 8)']","['(14, 8)', '(16, 8)', '(27, 3)', '(27, 5)', '(33, 1)', '(34, 2)', '(1, 10)', '(1, 12)', '(10, 11)', '(10, 13)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (31, 8), (34, 7), (34, 16), ... (+104 more)]",39,0,39
145,"(10, 13)","(10, 12)",North,"['(10, 14)', '(10, 12)']","['(14, 8)', '(16, 8)', '(27, 3)', '(27, 5)', '(33, 1)', '(34, 2)', '(1, 10)', '(1, 12)', '(10, 11)', '(10, 13)']","['(10, 12)', '(10, 14)', '(14, 8)', '(16, 8)', '(27, 3)', '(27, 5)', '(33, 1)', '(34, 2)', '(1, 10)', '(1, 12)', '(10, 11)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (31, 8), (34, 7), (34, 16), ... (+105 more)]",39,0,39
146,"(1, 10)","(1, 11)",South,"['(1, 11)', '(1, 9)']","['(10, 12)', '(10, 14)', '(14, 8)', '(16, 8)', '(27, 3)', '(27, 5)', '(33, 1)', '(34, 2)', '(1, 10)']","['(1, 9)', '(1, 11)', '(10, 12)', '(10, 14)', '(14, 8)', '(16, 8)', '(27, 3)', '(27, 5)', '(33, 1)', '(34, 2)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (31, 8), (34, 7), ... (+106 more)]",39,0,39
147,"(33, 1)","(34, 1)",West,"['(34, 1)', '(32, 1)']","['(1, 9)', '(1, 11)', '(10, 12)', '(10, 14)', '(14, 8)', '(16, 8)', '(27, 3)', '(27, 5)', '(33, 1)']","['(32, 1)', '(34, 1)', '(1, 9)', '(1, 11)', '(10, 12)', '(10, 14)', '(14, 8)', '(16, 8)', '(27, 3)', '(27, 5)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (31, 8), (34, 7), ... (+107 more)]",40,0,40
148,"(27, 3)","(27, 4)",South,"['(27, 4)', '(27, 2)']","['(32, 1)', '(34, 1)', '(1, 9)', '(1, 11)', '(10, 12)', '(10, 14)', '(14, 8)', '(16, 8)', '(27, 3)']","['(27, 2)', '(27, 4)', '(32, 1)', '(34, 1)', '(1, 9)', '(1, 11)', '(10, 12)', '(10, 14)', '(14, 8)', '(16, 8)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (31, 8), (34, 7), ... (+108 more)]",40,0,40
149,"(14, 8)","(15, 8)",West,"['(15, 8)', '(13, 8)']","['(27, 2)', '(27, 4)', '(32, 1)', '(34, 1)', '(1, 9)', '(1, 11)', '(10, 12)', '(10, 14)', '(14, 8)']","['(13, 8)', '(15, 8)', '(27, 2)', '(27, 4)', '(32, 1)', '(34, 1)', '(1, 9)', '(1, 11)', '(10, 12)', '(10, 14)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (31, 8), ... (+109 more)]",40,0,40
150,"(10, 14)","(10, 13)",North,"['(10, 13)', '(9, 14)']","['(13, 8)', '(15, 8)', '(27, 2)', '(27, 4)', '(32, 1)', '(34, 1)', '(1, 9)', '(1, 11)', '(10, 12)', '(10, 14)']","['(9, 14)', '(10, 13)', '(13, 8)', '(15, 8)', '(27, 2)', '(27, 4)', '(32, 1)', '(34, 1)', '(1, 9)', '(1, 11)', '(10, 12)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (31, 8), ... (+110 more)]",40,0,40
151,"(1, 9)","(1, 10)",South,"['(1, 10)', '(1, 8)']","['(9, 14)', '(10, 13)', '(13, 8)', '(15, 8)', '(27, 2)', '(27, 4)', '(32, 1)', '(34, 1)', '(1, 9)']","['(1, 8)', '(1, 10)', '(9, 14)', '(10, 13)', '(13, 8)', '(15, 8)', '(27, 2)', '(27, 4)', '(32, 1)', '(34, 1)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (31, 8), ... (+111 more)]",40,0,40
152,"(32, 1)","(33, 1)",West,"['(33, 1)', '(31, 1)']","['(1, 8)', '(1, 10)', '(9, 14)', '(10, 13)', '(13, 8)', '(15, 8)', '(27, 2)', '(27, 4)', '(32, 1)']","['(31, 1)', '(33, 1)', '(1, 8)', '(1, 10)', '(9, 14)', '(10, 13)', '(13, 8)', '(15, 8)', '(27, 2)', '(27, 4)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (31, 8), ... (+112 more)]",41,0,41
153,"(27, 2)","(27, 3)",South,"['(27, 3)', '(27, 1)', '(26, 2)']","['(31, 1)', '(33, 1)', '(1, 8)', '(1, 10)', '(9, 14)', '(10, 13)', '(13, 8)', '(15, 8)', '(27, 2)']","['(26, 2)', '(27, 1)', '(27, 3)', '(31, 1)', '(33, 1)', '(1, 8)', '(1, 10)', '(9, 14)', '(10, 13)', '(13, 8)', '(15, 8)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), (31, 8), ... (+113 more)]",41,0,41
154,"(13, 8)","(14, 8)",West,"['(14, 8)', '(12, 8)']","['(26, 2)', '(27, 1)', '(27, 3)', '(31, 1)', '(33, 1)', '(1, 8)', '(1, 10)', '(9, 14)', '(10, 13)', '(13, 8)']","['(12, 8)', '(14, 8)', '(26, 2)', '(27, 1)', '(27, 3)', '(31, 1)', '(33, 1)', '(1, 8)', '(1, 10)', '(9, 14)', '(10, 13)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), ... (+114 more)]",41,0,41
155,"(9, 14)","(10, 14)",West,"['(10, 14)', '(8, 14)']","['(12, 8)', '(14, 8)', '(26, 2)', '(27, 1)', '(27, 3)', '(31, 1)', '(33, 1)', '(1, 8)', '(1, 10)', '(9, 14)']","['(8, 14)', '(10, 14)', '(12, 8)', '(14, 8)', '(26, 2)', '(27, 1)', '(27, 3)', '(31, 1)', '(33, 1)', '(1, 8)', '(1, 10)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), (1, 10), ... (+115 more)]",41,0,41
156,"(1, 8)","(1, 9)",South,"['(1, 9)', '(1, 7)']","['(8, 14)', '(10, 14)', '(12, 8)', '(14, 8)', '(26, 2)', '(27, 1)', '(27, 3)', '(31, 1)', '(33, 1)', '(1, 8)']","['(1, 7)', '(1, 9)', '(8, 14)', '(10, 14)', '(12, 8)', '(14, 8)', '(26, 2)', '(27, 1)', '(27, 3)', '(31, 1)', '(33, 1)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), ... (+116 more)]",41,0,41
157,"(31, 1)","(32, 1)",West,"['(32, 1)', '(30, 1)']","['(1, 7)', '(1, 9)', '(8, 14)', '(10, 14)', '(12, 8)', '(14, 8)', '(26, 2)', '(27, 1)', '(27, 3)', '(31, 1)']","['(30, 1)', '(32, 1)', '(1, 7)', '(1, 9)', '(8, 14)', '(10, 14)', '(12, 8)', '(14, 8)', '(26, 2)', '(27, 1)', '(27, 3)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), ... (+117 more)]",42,0,42
158,"(27, 1)","(27, 2)",South,"['(27, 2)', '(28, 1)']","['(30, 1)', '(32, 1)', '(1, 7)', '(1, 9)', '(8, 14)', '(10, 14)', '(12, 8)', '(14, 8)', '(26, 2)', '(27, 1)']","['(28, 1)', '(27, 2)', '(30, 1)', '(32, 1)', '(1, 7)', '(1, 9)', '(8, 14)', '(10, 14)', '(12, 8)', '(14, 8)', '(26, 2)']","[(21, 16), (34, 1), (34, 10), (27, 4), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 3), (34, 12), (27, 6), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (14, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (16, 8), ... (+118 more)]",42,0,42
